date,equipment_id,etape,heures_operees,heures_cumulees,heures_depuis_maintenance,ratio_usure,panne,panne_sous_7j
2024-04-18,GEN-03,energie,23.14,4079.0,520.2,1.04,0,0
2024-04-19,FOR-01,forage,14.79,4389.5,54.2,0.217,0,0
2024-04-19,FOR-02,forage,12.75,2688.8,111.4,0.446,0,0
2024-04-19,FOR-03,forage,20.08,4705.8,96.6,0.386,0,0
2024-04-19,FOR-04,forage,19.31,3183.2,157.3,0.629,0,0
2024-04-19,PEL-01,chargement,16.46,2161.6,124.9,0.416,0,0
2024-04-19,PEL-02,chargement,20.68,2922.1,288.2,0.961,0,1
2024-04-19,PEL-03,chargement,18.44,2440.2,241.0,0.803,0,0
2024-04-19,PEL-04,chargement,16.92,4409.8,258.1,0.86,0,0
2024-04-19,PEL-05,chargement,16.93,3657.7,86.5,0.288,0,0
2024-04-19,CAM-01,transport,16.79,3132.3,156.4,0.391,0,0
2024-04-19,CAM-02,transport,24.0,2283.3,466.7,1.167,0,0
2024-04-19,CAM-03,transport,13.03,2646.9,69.5,0.174,0,0
2024-04-19,CAM-04,transport,19.96,3330.3,160.1,0.4,0,0
2024-04-19,CAM-05,transport,17.76,3735.8,596.7,1.492,0,1
2024-04-19,CAM-06,transport,15.86,2875.7,112.4,0.281,0,0
2024-04-19,CAM-07,transport,13.46,4095.5,518.2,1.295,0,1
2024-04-19,CAM-08,transport,14.13,3667.0,311.5,0.779,0,0
2024-04-19,CAM-09,transport,12.87,4542.5,108.1,0.27,0,0
2024-04-19,CAM-10,transport,19.18,2916.3,236.3,0.591,0,0
2024-04-19,CAM-11,transport,20.35,2426.0,20.3,0.051,0,0
2024-04-19,CAM-12,transport,17.34,4262.6,155.3,0.388,0,0
2024-04-19,GEN-01,energie,22.04,3872.9,170.7,0.341,0,0
2024-04-19,GEN-02,energie,24.0,4401.0,529.1,1.058,0,0
2024-04-19,GEN-03,energie,20.38,4099.4,540.6,1.081,0,0
2024-04-20,FOR-01,forage,20.64,4410.1,74.8,0.299,0,0
2024-04-20,FOR-02,forage,18.11,2707.0,129.5,0.518,0,1
2024-04-20,FOR-03,forage,13.04,4718.8,109.6,0.438,0,0
2024-04-20,FOR-04,forage,18.69,3201.9,176.0,0.704,0,1
2024-04-20,PEL-01,chargement,20.68,2182.2,145.6,0.485,0,0
2024-04-20,PEL-02,chargement,14.96,2937.0,303.1,1.01,0,1
2024-04-20,PEL-03,chargement,20.04,2460.2,261.0,0.87,0,0
2024-04-20,PEL-04,chargement,14.49,4424.3,272.6,0.909,0,0
2024-04-20,PEL-05,chargement,18.63,3676.3,105.2,0.351,0,0
2024-04-20,CAM-01,transport,17.52,3149.8,173.9,0.435,0,0
2024-04-20,CAM-02,transport,0.0,2283.3,0.0,0.0,0,0
2024-04-20,CAM-03,transport,15.24,2662.1,84.7,0.212,0,0
2024-04-20,CAM-04,transport,15.1,3345.4,175.2,0.438,0,0
2024-04-20,CAM-05,transport,18.32,3754.1,615.0,1.537,0,1
2024-04-20,CAM-06,transport,23.37,2899.0,135.8,0.34,0,0
2024-04-20,CAM-07,transport,18.06,4113.5,536.3,1.341,0,1
2024-04-20,CAM-08,transport,14.62,3681.7,326.1,0.815,0,0
2024-04-20,CAM-09,transport,15.49,4558.0,123.6,0.309,0,0
2024-04-20,CAM-10,transport,16.44,2932.7,252.8,0.632,0,0
2024-04-20,CAM-11,transport,23.77,2449.7,44.1,0.11,0,0
2024-04-20,CAM-12,transport,19.28,4281.9,174.6,0.436,0,0
2024-04-20,GEN-01,energie,20.03,3893.0,190.8,0.382,0,0
2024-04-20,GEN-02,energie,0.0,4401.0,0.0,0.0,0,0
2024-04-20,GEN-03,energie,20.87,4120.3,561.5,1.123,0,0
2024-04-21,FOR-01,forage,17.9,4428.0,92.7,0.371,0,0
2024-04-21,FOR-02,forage,16.7,2723.7,146.2,0.585,0,1
2024-04-21,FOR-03,forage,19.1,4737.9,128.7,0.515,0,0
2024-04-21,FOR-04,forage,19.25,3221.1,195.2,0.781,0,1
2024-04-21,PEL-01,chargement,21.17,2203.4,166.8,0.556,0,0
2024-04-21,PEL-02,chargement,18.29,2955.3,321.4,1.071,0,1
2024-04-21,PEL-03,chargement,17.53,2477.8,278.5,0.928,0,0
2024-04-21,PEL-04,chargement,22.98,4447.2,295.6,0.985,0,0
2024-04-21,PEL-05,chargement,19.22,3695.5,124.4,0.415,0,0
2024-04-21,CAM-01,transport,19.06,3168.9,193.0,0.482,0,0
2024-04-21,CAM-02,transport,23.12,2306.5,23.1,0.058,0,0
2024-04-21,CAM-03,transport,18.53,2680.7,103.3,0.258,0,0
2024-04-21,CAM-04,transport,21.88,3367.3,197.0,0.493,0,0
2024-04-21,CAM-05,transport,21.95,3776.0,636.9,1.592,0,1
2024-04-21,CAM-06,transport,19.72,2918.8,155.5,0.389,0,0
2024-04-21,CAM-07,transport,17.85,4131.4,554.1,1.385,0,1
2024-04-21,CAM-08,transport,16.62,3698.3,342.8,0.857,0,0
2024-04-21,CAM-09,transport,20.15,4578.2,143.8,0.359,0,0
2024-04-21,CAM-10,transport,18.71,2951.4,271.5,0.679,0,0
2024-04-21,CAM-11,transport,20.98,2470.7,65.1,0.163,0,0
2024-04-21,CAM-12,transport,19.79,4301.7,194.4,0.486,0,0
2024-04-21,GEN-01,energie,20.13,3913.1,210.9,0.422,0,0
2024-04-21,GEN-02,energie,22.46,4423.4,22.5,0.045,0,0
2024-04-21,GEN-03,energie,0.0,4120.3,0.0,0.0,0,0
2024-04-22,FOR-01,forage,20.68,4448.7,113.4,0.454,0,0
2024-04-22,FOR-02,forage,18.14,2741.8,164.3,0.657,0,1
2024-04-22,FOR-03,forage,19.88,4757.8,148.6,0.594,0,0
2024-04-22,FOR-04,forage,8.25,3229.4,203.5,0.814,0,1
2024-04-22,PEL-01,chargement,18.13,2221.5,184.9,0.616,0,0
2024-04-22,PEL-02,chargement,14.91,2970.2,336.3,1.121,0,1
2024-04-22,PEL-03,chargement,24.0,2501.8,302.5,1.008,0,0
2024-04-22,PEL-04,chargement,21.22,4468.5,316.8,1.056,0,0
2024-04-22,PEL-05,chargement,13.26,3708.8,137.6,0.459,0,0
2024-04-22,CAM-01,transport,19.98,3188.9,212.9,0.532,0,0
2024-04-22,CAM-02,transport,19.34,2325.8,42.5,0.106,0,0
2024-04-22,CAM-03,transport,20.76,2701.4,124.0,0.31,0,0
2024-04-22,CAM-04,transport,15.96,3383.3,213.0,0.532,0,0
2024-04-22,CAM-05,transport,14.74,3790.8,651.7,1.629,0,1
2024-04-22,CAM-06,transport,12.39,2931.2,167.9,0.42,0,0
2024-04-22,CAM-07,transport,0.0,4131.4,0.0,0.0,1,0
2024-04-22,CAM-08,transport,15.88,3714.2,358.6,0.897,0,0
2024-04-22,CAM-09,transport,18.49,4596.7,162.3,0.406,0,0
2024-04-22,CAM-10,transport,17.93,2969.4,289.4,0.723,0,0
2024-04-22,CAM-11,transport,19.87,2490.6,85.0,0.212,0,0
2024-04-22,CAM-12,transport,15.18,4316.8,209.6,0.524,0,0
2024-04-22,GEN-01,energie,21.25,3934.3,232.1,0.464,0,0
2024-04-22,GEN-02,energie,18.86,4442.3,41.3,0.083,0,0
2024-04-22,GEN-03,energie,20.38,4140.7,20.4,0.041,0,0
2024-04-23,FOR-01,forage,14.34,4463.0,127.7,0.511,0,0
2024-04-23,FOR-02,forage,16.16,2758.0,180.5,0.722,0,1
2024-04-23,FOR-03,forage,21.6,4779.4,170.2,0.681,0,0
2024-04-23,FOR-04,forage,16.82,3246.2,220.3,0.881,0,1
2024-04-23,PEL-01,chargement,15.84,2237.4,200.8,0.669,0,0
2024-04-23,PEL-02,chargement,18.53,2988.8,354.8,1.183,0,1
2024-04-23,PEL-03,chargement,0.0,2501.8,0.0,0.0,0,0
2024-04-23,PEL-04,chargement,0.0,4468.5,0.0,0.0,0,0
2024-04-23,PEL-05,chargement,16.61,3725.4,154.2,0.514,0,0
2024-04-23,CAM-01,transport,19.29,3208.1,232.2,0.581,0,0
2024-04-23,CAM-02,transport,20.72,2346.5,63.2,0.158,0,0
2024-04-23,CAM-03,transport,20.62,2722.0,144.6,0.362,0,0
2024-04-23,CAM-04,transport,20.54,3403.8,233.5,0.584,0,0
2024-04-23,CAM-05,transport,16.02,3806.8,667.7,1.669,0,1
2024-04-23,CAM-06,transport,18.85,2950.0,186.8,0.467,0,0
2024-04-23,CAM-07,transport,14.56,4145.9,14.6,0.036,0,0
2024-04-23,CAM-08,transport,13.49,3727.7,372.1,0.93,0,0
2024-04-23,CAM-09,transport,17.74,4614.4,180.0,0.45,0,0
2024-04-23,CAM-10,transport,19.42,2988.8,308.8,0.772,0,0
2024-04-23,CAM-11,transport,19.42,2510.0,104.4,0.261,0,0
2024-04-23,CAM-12,transport,16.56,4333.4,226.1,0.565,0,0
2024-04-23,GEN-01,energie,21.81,3956.2,253.9,0.508,0,0
2024-04-23,GEN-02,energie,23.14,4465.4,64.5,0.129,0,0
2024-04-23,GEN-03,energie,24.0,4164.7,44.4,0.089,0,0
2024-04-24,FOR-01,forage,15.59,4478.6,143.3,0.573,0,0
2024-04-24,FOR-02,forage,17.32,2775.3,197.8,0.791,0,1
2024-04-24,FOR-03,forage,18.4,4797.8,188.6,0.754,0,0
2024-04-24,FOR-04,forage,16.7,3262.9,237.0,0.948,0,1
2024-04-24,PEL-01,chargement,21.77,2259.2,222.5,0.742,0,0
2024-04-24,PEL-02,chargement,0.0,2988.8,0.0,0.0,1,1
2024-04-24,PEL-03,chargement,19.97,2521.7,20.0,0.067,0,0
2024-04-24,PEL-04,chargement,19.61,4488.1,19.6,0.065,0,0
2024-04-24,PEL-05,chargement,16.89,3742.3,171.1,0.57,0,0
2024-04-24,CAM-01,transport,19.1,3227.2,251.3,0.628,0,0
2024-04-24,CAM-02,transport,19.24,2365.7,82.4,0.206,0,0
2024-04-24,CAM-03,transport,19.73,2741.8,164.4,0.411,0,0
2024-04-24,CAM-04,transport,19.24,3423.0,252.8,0.632,0,0
2024-04-24,CAM-05,transport,0.0,3806.8,0.0,0.0,1,0
2024-04-24,CAM-06,transport,21.4,2971.4,208.2,0.52,0,0
2024-04-24,CAM-07,transport,17.97,4163.9,32.5,0.081,0,0
2024-04-24,CAM-08,transport,20.23,3747.9,392.4,0.981,0,0
2024-04-24,CAM-09,transport,17.93,4632.4,197.9,0.495,0,0
2024-04-24,CAM-10,transport,16.64,3005.4,325.5,0.814,0,0
2024-04-24,CAM-11,transport,13.11,2523.1,117.5,0.294,0,0
2024-04-24,CAM-12,transport,14.55,4347.9,240.7,0.602,0,0
2024-04-24,GEN-01,energie,21.08,3977.2,275.0,0.55,0,0
2024-04-24,GEN-02,energie,19.5,4484.9,84.0,0.168,0,0
2024-04-24,GEN-03,energie,20.71,4185.4,65.1,0.13,0,0
2024-04-25,FOR-01,forage,18.04,4496.7,161.4,0.645,0,0
2024-04-25,FOR-02,forage,15.83,2791.1,213.7,0.855,0,1
2024-04-25,FOR-03,forage,16.7,4814.5,205.3,0.821,0,0
2024-04-25,FOR-04,forage,22.63,3285.5,259.7,1.039,0,1
2024-04-25,PEL-01,chargement,20.76,2279.9,243.3,0.811,0,0
2024-04-25,PEL-02,chargement,20.68,3009.5,20.7,0.069,0,1
2024-04-25,PEL-03,chargement,20.36,2542.1,40.3,0.134,0,0
2024-04-25,PEL-04,chargement,15.83,4503.9,35.4,0.118,0,0
2024-04-25,PEL-05,chargement,20.2,3762.5,191.3,0.638,0,0
2024-04-25,CAM-01,transport,24.0,3251.2,275.3,0.688,0,0
2024-04-25,CAM-02,transport,17.25,2383.0,99.7,0.249,0,0
2024-04-25,CAM-03,transport,17.75,2759.5,182.1,0.455,0,0
2024-04-25,CAM-04,transport,23.5,3446.5,276.3,0.691,0,0
2024-04-25,CAM-05,transport,22.33,3829.1,22.3,0.056,0,0
2024-04-25,CAM-06,transport,17.93,2989.3,226.1,0.565,0,0
2024-04-25,CAM-07,transport,23.25,4187.2,55.8,0.139,0,0
2024-04-25,CAM-08,transport,20.87,3768.7,413.2,1.033,0,0
2024-04-25,CAM-09,transport,16.53,4648.9,214.5,0.536,0,0
2024-04-25,CAM-10,transport,16.69,3022.1,342.1,0.855,0,0
2024-04-25,CAM-11,transport,21.63,2544.8,139.1,0.348,0,0
2024-04-25,CAM-12,transport,20.5,4368.4,261.2,0.653,0,0
2024-04-25,GEN-01,energie,20.2,3997.4,295.2,0.59,0,0
2024-04-25,GEN-02,energie,19.54,4504.5,103.5,0.207,0,0
2024-04-25,GEN-03,energie,23.93,4209.3,89.0,0.178,0,0
2024-04-26,FOR-01,forage,17.26,4513.9,178.6,0.714,0,0
2024-04-26,FOR-02,forage,16.37,2807.5,230.0,0.92,0,1
2024-04-26,FOR-03,forage,13.35,4827.9,218.7,0.875,0,0
2024-04-26,FOR-04,forage,16.07,3301.6,275.7,1.103,0,1
2024-04-26,PEL-01,chargement,17.81,2297.7,261.1,0.87,0,0
2024-04-26,PEL-02,chargement,19.61,3029.1,40.3,0.134,0,1
2024-04-26,PEL-03,chargement,8.75,2550.9,49.1,0.164,0,0
2024-04-26,PEL-04,chargement,18.29,4522.2,53.7,0.179,0,0
2024-04-26,PEL-05,chargement,22.93,3785.4,214.3,0.714,0,0
2024-04-26,CAM-01,transport,21.09,3272.3,296.4,0.741,0,0
2024-04-26,CAM-02,transport,12.66,2395.7,112.3,0.281,0,0
2024-04-26,CAM-03,transport,15.43,2775.0,197.6,0.494,0,0
2024-04-26,CAM-04,transport,18.4,3464.9,294.7,0.737,0,0
2024-04-26,CAM-05,transport,21.19,3850.3,43.5,0.109,0,0
2024-04-26,CAM-06,transport,13.17,3002.5,239.3,0.598,0,0
2024-04-26,CAM-07,transport,20.17,4207.3,76.0,0.19,0,0
2024-04-26,CAM-08,transport,21.22,3790.0,434.5,1.086,0,0
2024-04-26,CAM-09,transport,20.68,4669.6,235.2,0.588,0,0
2024-04-26,CAM-10,transport,21.94,3044.0,364.1,0.91,0,0
2024-04-26,CAM-11,transport,15.22,2560.0,154.3,0.386,0,0
2024-04-26,CAM-12,transport,23.13,4391.6,284.3,0.711,0,0
2024-04-26,GEN-01,energie,21.75,4019.2,317.0,0.634,0,0
2024-04-26,GEN-02,energie,22.19,4526.7,125.7,0.251,0,0
2024-04-26,GEN-03,energie,24.0,4233.3,113.0,0.226,0,0
2024-04-27,FOR-01,forage,18.47,4532.4,197.1,0.788,0,0
2024-04-27,FOR-02,forage,0.0,2807.5,0.0,0.0,1,0
2024-04-27,FOR-03,forage,18.31,4846.2,237.0,0.948,0,0
2024-04-27,FOR-04,forage,0.0,3301.6,0.0,0.0,1,0
2024-04-27,PEL-01,chargement,20.27,2318.0,281.4,0.938,0,0
2024-04-27,PEL-02,chargement,14.91,3044.0,55.2,0.184,0,1
2024-04-27,PEL-03,chargement,16.25,2567.1,65.3,0.218,0,0
2024-04-27,PEL-04,chargement,20.84,4543.0,74.6,0.249,0,0
2024-04-27,PEL-05,chargement,17.46,3802.9,231.7,0.772,0,0
2024-04-27,CAM-01,transport,22.13,3294.5,318.5,0.796,0,0
2024-04-27,CAM-02,transport,22.11,2417.8,134.4,0.336,0,0
2024-04-27,CAM-03,transport,19.69,2794.7,217.2,0.543,0,0
2024-04-27,CAM-04,transport,13.69,3478.6,308.4,0.771,0,0
2024-04-27,CAM-05,transport,20.11,3870.4,63.6,0.159,0,0
2024-04-27,CAM-06,transport,21.08,3023.6,260.4,0.651,0,0
2024-04-27,CAM-07,transport,19.7,4227.0,95.7,0.239,0,0
2024-04-27,CAM-08,transport,22.39,3812.4,456.8,1.142,0,0
2024-04-27,CAM-09,transport,12.5,4682.1,247.7,0.619,0,1
2024-04-27,CAM-10,transport,14.05,3058.1,378.1,0.945,0,0
2024-04-27,CAM-11,transport,14.83,2574.8,169.2,0.423,0,0
2024-04-27,CAM-12,transport,24.0,4415.6,308.3,0.771,0,0
2024-04-27,GEN-01,energie,20.44,4039.6,337.4,0.675,0,0
2024-04-27,GEN-02,energie,24.0,4550.7,149.7,0.299,0,0
2024-04-27,GEN-03,energie,19.54,4252.9,132.6,0.265,0,0
2024-04-28,FOR-01,forage,11.98,4544.4,209.1,0.836,0,0
2024-04-28,FOR-02,forage,13.08,2820.5,13.1,0.052,0,0
2024-04-28,FOR-03,forage,19.2,4865.4,256.2,1.025,0,0
2024-04-28,FOR-04,forage,14.01,3315.6,14.0,0.056,0,0
2024-04-28,PEL-01,chargement,14.27,2332.3,295.7,0.986,0,0
2024-04-28,PEL-02,chargement,19.22,3063.2,74.4,0.248,0,1
2024-04-28,PEL-03,chargement,17.02,2584.1,82.3,0.274,0,0
2024-04-28,PEL-04,chargement,14.3,4557.3,88.9,0.296,0,0
2024-04-28,PEL-05,chargement,24.0,3826.9,255.7,0.852,0,0
2024-04-28,CAM-01,transport,19.13,3313.6,337.7,0.844,0,0
2024-04-28,CAM-02,transport,13.91,2431.7,148.3,0.371,0,0
2024-04-28,CAM-03,transport,18.54,2813.2,235.8,0.589,0,0
2024-04-28,CAM-04,transport,19.06,3497.7,327.4,0.819,0,0
2024-04-28,CAM-05,transport,14.93,3885.3,78.6,0.196,0,0
2024-04-28,CAM-06,transport,18.37,3042.0,278.7,0.697,0,0
2024-04-28,CAM-07,transport,21.06,4248.1,116.7,0.292,0,0
2024-04-28,CAM-08,transport,13.77,3826.1,470.6,1.177,0,0
2024-04-28,CAM-09,transport,15.0,4697.1,262.7,0.657,0,1
2024-04-28,CAM-10,transport,18.16,3076.2,396.3,0.991,0,0
2024-04-28,CAM-11,transport,16.18,2591.0,185.4,0.463,0,0
2024-04-28,CAM-12,transport,21.68,4437.3,330.0,0.825,0,0
2024-04-28,GEN-01,energie,21.84,4061.5,359.2,0.718,0,1
2024-04-28,GEN-02,energie,22.27,4572.9,172.0,0.344,0,0
2024-04-28,GEN-03,energie,18.63,4271.5,151.2,0.302,0,0
2024-04-29,FOR-01,forage,20.66,4565.0,229.7,0.919,0,0
2024-04-29,FOR-02,forage,20.07,2840.6,33.1,0.133,0,0
2024-04-29,FOR-03,forage,0.0,4865.4,0.0,0.0,0,0
2024-04-29,FOR-04,forage,14.6,3330.2,28.6,0.114,0,0
2024-04-29,PEL-01,chargement,17.2,2349.5,312.9,1.043,0,0
2024-04-29,PEL-02,chargement,17.24,3080.4,91.7,0.306,0,1
2024-04-29,PEL-03,chargement,14.95,2599.1,97.3,0.324,0,0
2024-04-29,PEL-04,chargement,18.15,4575.5,107.0,0.357,0,0
2024-04-29,PEL-05,chargement,19.26,3846.2,275.0,0.917,0,0
2024-04-29,CAM-01,transport,14.15,3327.7,351.8,0.88,0,0
2024-04-29,CAM-02,transport,24.0,2455.7,172.3,0.431,0,0
2024-04-29,CAM-03,transport,11.61,2824.8,247.4,0.619,0,0
2024-04-29,CAM-04,transport,21.21,3518.9,348.6,0.872,0,0
2024-04-29,CAM-05,transport,14.93,3900.3,93.5,0.234,0,0
2024-04-29,CAM-06,transport,20.93,3062.9,299.7,0.749,0,0
2024-04-29,CAM-07,transport,12.34,4260.4,129.1,0.323,0,0
2024-04-29,CAM-08,transport,16.55,3842.7,487.2,1.218,0,0
2024-04-29,CAM-09,transport,22.87,4719.9,285.5,0.714,0,1
2024-04-29,CAM-10,transport,11.36,3087.6,407.7,1.019,0,0
2024-04-29,CAM-11,transport,16.16,2607.1,201.5,0.504,0,0
2024-04-29,CAM-12,transport,9.44,4446.7,339.4,0.849,0,0
2024-04-29,GEN-01,energie,19.49,4080.9,378.7,0.757,0,1
2024-04-29,GEN-02,energie,18.95,4591.9,190.9,0.382,0,0
2024-04-29,GEN-03,energie,20.96,4292.4,172.2,0.344,0,0
2024-04-30,FOR-01,forage,13.79,4578.8,243.5,0.974,0,0
2024-04-30,FOR-02,forage,18.59,2859.2,51.7,0.207,0,0
2024-04-30,FOR-03,forage,18.47,4883.8,18.5,0.074,0,0
2024-04-30,FOR-04,forage,17.84,3348.0,46.4,0.186,0,0
2024-04-30,PEL-01,chargement,0.0,2349.5,0.0,0.0,0,0
2024-04-30,PEL-02,chargement,22.25,3102.7,113.9,0.38,0,1
2024-04-30,PEL-03,chargement,18.84,2617.9,116.1,0.387,0,0
2024-04-30,PEL-04,chargement,16.42,4591.9,123.4,0.411,0,0
2024-04-30,PEL-05,chargement,19.46,3865.6,294.5,0.982,0,0
2024-04-30,CAM-01,transport,15.9,3343.7,367.7,0.919,0,0
2024-04-30,CAM-02,transport,16.36,2472.0,188.7,0.472,0,0
2024-04-30,CAM-03,transport,19.35,2844.2,266.8,0.667,0,0
2024-04-30,CAM-04,transport,10.74,3529.6,359.4,0.898,0,0
2024-04-30,CAM-05,transport,15.92,3916.2,109.4,0.274,0,0
2024-04-30,CAM-06,transport,19.82,3082.7,319.5,0.799,0,1
2024-04-30,CAM-07,transport,13.17,4273.6,142.2,0.356,0,0
2024-04-30,CAM-08,transport,0.0,3842.7,0.0,0.0,0,0
2024-04-30,CAM-09,transport,16.14,4736.1,301.7,0.754,0,1
2024-04-30,CAM-10,transport,20.98,3108.6,428.6,1.072,0,0
2024-04-30,CAM-11,transport,22.92,2630.1,224.4,0.561,0,0
2024-04-30,CAM-12,transport,18.98,4465.7,358.4,0.896,0,0
2024-04-30,GEN-01,energie,21.68,4102.6,400.4,0.801,0,1
2024-04-30,GEN-02,energie,23.13,4615.0,214.0,0.428,0,0
2024-04-30,GEN-03,energie,23.27,4315.7,195.4,0.391,0,0
2024-05-01,FOR-01,forage,21.89,4600.7,265.4,1.062,0,0
2024-05-01,FOR-02,forage,21.74,2880.9,73.5,0.294,0,0
2024-05-01,FOR-03,forage,20.38,4904.2,38.9,0.155,0,0
2024-05-01,FOR-04,forage,12.97,3361.0,59.4,0.238,0,0
2024-05-01,PEL-01,chargement,18.8,2368.3,18.8,0.063,0,0
2024-05-01,PEL-02,chargement,0.0,3102.7,0.0,0.0,1,0
2024-05-01,PEL-03,chargement,15.99,2633.9,132.1,0.44,0,0
2024-05-01,PEL-04,chargement,22.18,4614.1,145.6,0.485,0,0
2024-05-01,PEL-05,chargement,20.94,3886.6,315.4,1.051,0,0
2024-05-01,CAM-01,transport,22.3,3366.0,390.0,0.975,0,1
2024-05-01,CAM-02,transport,10.46,2482.5,199.2,0.498,0,0
2024-05-01,CAM-03,transport,20.29,2864.4,287.0,0.718,0,0
2024-05-01,CAM-04,transport,16.76,3546.4,376.1,0.94,0,0
2024-05-01,CAM-05,transport,20.26,3936.5,129.7,0.324,0,0
2024-05-01,CAM-06,transport,14.84,3097.6,334.3,0.836,0,1
2024-05-01,CAM-07,transport,16.44,4290.1,158.7,0.397,0,0
2024-05-01,CAM-08,transport,17.57,3860.3,17.6,0.044,0,0
2024-05-01,CAM-09,transport,18.22,4754.3,319.9,0.8,0,1
2024-05-01,CAM-10,transport,0.0,3108.6,0.0,0.0,0,0
2024-05-01,CAM-11,transport,22.63,2652.7,247.1,0.618,0,0
2024-05-01,CAM-12,transport,17.53,4483.2,375.9,0.94,0,0
2024-05-01,GEN-01,energie,22.85,4125.5,423.3,0.847,0,1
2024-05-01,GEN-02,energie,18.4,4633.4,232.4,0.465,0,0
2024-05-01,GEN-03,energie,22.76,4338.5,218.2,0.436,0,0
2024-05-02,FOR-01,forage,19.3,4620.0,284.7,1.139,0,1
2024-05-02,FOR-02,forage,16.78,2897.7,90.3,0.361,0,0
2024-05-02,FOR-03,forage,21.74,4926.0,60.6,0.242,0,0
2024-05-02,FOR-04,forage,20.42,3381.4,79.8,0.319,0,0
2024-05-02,PEL-01,chargement,14.85,2383.1,33.6,0.112,0,0
2024-05-02,PEL-02,chargement,12.78,3115.5,12.8,0.043,0,0
2024-05-02,PEL-03,chargement,20.69,2654.6,152.8,0.509,0,0
2024-05-02,PEL-04,chargement,18.53,4632.6,164.2,0.547,0,0
2024-05-02,PEL-05,chargement,18.79,3905.4,334.2,1.114,0,0
2024-05-02,CAM-01,transport,14.39,3380.3,404.4,1.011,0,1
2024-05-02,CAM-02,transport,16.13,2498.6,215.3,0.538,0,0
2024-05-02,CAM-03,transport,19.65,2884.1,306.7,0.767,0,0
2024-05-02,CAM-04,transport,18.59,3565.0,394.7,0.987,0,0
2024-05-02,CAM-05,transport,20.59,3957.0,150.3,0.376,0,0
2024-05-02,CAM-06,transport,15.79,3113.3,350.1,0.875,0,1
2024-05-02,CAM-07,transport,15.37,4305.4,174.0,0.435,0,0
2024-05-02,CAM-08,transport,21.04,3881.3,38.6,0.097,0,0
2024-05-02,CAM-09,transport,16.78,4771.1,336.7,0.842,0,1
2024-05-02,CAM-10,transport,17.91,3126.5,17.9,0.045,0,0
2024-05-02,CAM-11,transport,20.32,2673.0,267.4,0.668,0,1
2024-05-02,CAM-12,transport,18.2,4501.4,394.1,0.985,0,0
2024-05-02,GEN-01,energie,20.84,4146.3,444.1,0.888,0,1
2024-05-02,GEN-02,energie,20.05,4653.5,252.5,0.505,0,0
2024-05-02,GEN-03,energie,22.23,4360.7,240.4,0.481,0,0
2024-05-03,FOR-01,forage,21.05,4641.1,305.7,1.223,0,1
2024-05-03,FOR-02,forage,20.99,2918.7,111.2,0.445,0,0
2024-05-03,FOR-03,forage,16.62,4942.6,77.2,0.309,0,0
2024-05-03,FOR-04,forage,15.83,3397.3,95.7,0.383,0,0
2024-05-03,PEL-01,chargement,14.82,2397.9,48.5,0.162,0,0
2024-05-03,PEL-02,chargement,19.12,3134.6,31.9,0.106,0,0
2024-05-03,PEL-03,chargement,21.06,2675.6,173.9,0.58,0,0
2024-05-03,PEL-04,chargement,16.47,4649.1,180.6,0.602,0,0
2024-05-03,PEL-05,chargement,14.13,3919.5,348.3,1.161,0,0
2024-05-03,CAM-01,transport,13.3,3393.6,417.7,1.044,0,1
2024-05-03,CAM-02,transport,21.2,2519.8,236.5,0.591,0,0
2024-05-03,CAM-03,transport,13.47,2897.6,320.2,0.8,0,0
2024-05-03,CAM-04,transport,19.14,3584.1,413.9,1.035,0,0
2024-05-03,CAM-05,transport,22.88,3979.9,173.1,0.433,0,0
2024-05-03,CAM-06,transport,19.77,3133.1,369.9,0.925,0,1
2024-05-03,CAM-07,transport,23.08,4328.5,197.1,0.493,0,0
2024-05-03,CAM-08,transport,20.1,3901.4,58.7,0.147,0,0
2024-05-03,CAM-09,transport,17.71,4788.8,354.4,0.886,0,1
2024-05-03,CAM-10,transport,12.41,3138.9,30.3,0.076,0,0
2024-05-03,CAM-11,transport,15.08,2688.1,282.5,0.706,0,1
2024-05-03,CAM-12,transport,17.05,4518.5,411.2,1.028,0,0
2024-05-03,GEN-01,energie,22.71,4169.0,466.8,0.934,0,1
2024-05-03,GEN-02,energie,20.11,4673.6,272.6,0.545,0,0
2024-05-03,GEN-03,energie,20.91,4381.6,261.3,0.523,0,0
2024-05-04,FOR-01,forage,16.4,4657.5,322.1,1.289,0,1
2024-05-04,FOR-02,forage,18.91,2937.6,130.1,0.521,0,0
2024-05-04,FOR-03,forage,14.95,4957.5,92.2,0.369,0,0
2024-05-04,FOR-04,forage,17.16,3414.4,112.8,0.451,0,0
2024-05-04,PEL-01,chargement,14.74,2412.7,63.2,0.211,0,0
2024-05-04,PEL-02,chargement,18.13,3152.7,50.0,0.167,0,0
2024-05-04,PEL-03,chargement,18.27,2693.9,192.1,0.64,0,0
2024-05-04,PEL-04,chargement,18.96,4668.1,199.6,0.665,0,0
2024-05-04,PEL-05,chargement,19.69,3939.2,368.0,1.227,0,0
2024-05-04,CAM-01,transport,16.59,3410.2,434.3,1.086,0,1
2024-05-04,CAM-02,transport,17.13,2537.0,253.6,0.634,0,0
2024-05-04,CAM-03,transport,17.82,2915.4,338.0,0.845,0,0
2024-05-04,CAM-04,transport,13.09,3597.2,426.9,1.067,0,0
